sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-27 01:09:36 +0000,2022-03-27 01:11:29 +0000,km,0.1087100000000064
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-27 01:19:59 +0000,2022-03-27 01:20:25 +0000,km,0.03164999999999964
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-27 02:17:54 +0000,2022-03-27 02:18:05 +0000,km,0.012770000000000437
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-27 03:52:52 +0000,2022-03-27 03:52:54 +0000,km,0.006879999999999199
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-27 06:24:20 +0000,2022-03-27 06:24:36 +0000,km,0.008
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-27 06:51:07 +0000,2022-03-27 06:51:09 +0000,km,0.007739999999999782
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-27 07:02:38 +0000,2022-03-27 07:02:40 +0000,km,0.005299999999999272
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-27 07:34:22 +0000,2022-03-27 07:34:27 +0000,km,0.0056700000000000726
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-27 09:02:52 +0000,2022-03-27 09:10:03 +0000,km,0.07240999999999621
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-28 03:05:39 +0000,2022-03-28 03:13:30 +0000,km,0.0156200000000008
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-28 04:03:10 +0000,2022-03-28 04:04:27 +0000,km,0.046510000000002036
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-28 04:26:19 +0000,2022-03-28 04:36:18 +0000,km,0.015780000000000655
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-28 04:36:18 +0000,2022-03-28 04:36:21 +0000,km,0.0009599999999991269
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-28 05:00:15 +0000,2022-03-28 05:10:16 +0000,km,0.35007000000001065
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-28 05:10:16 +0000,2022-03-28 05:16:38 +0000,km,0.36392000000002733
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-28 05:24:05 +0000,2022-03-28 05:34:06 +0000,km,0.6004200000000146
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-28 05:34:06 +0000,2022-03-28 05:44:07 +0000,km,0.5853200000000143
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-28 05:44:07 +0000,2022-03-28 05:54:08 +0000,km,0.5792100000000336
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-28 05:54:08 +0000,2022-03-28 05:56:46 +0000,km,0.14970999999999185
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-28 06:21:55 +0000,2022-03-28 06:22:18 +0000,km,0.026979999999995924
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-28 12:03:11 +0000,2022-03-28 12:03:14 +0000,km,0.008639999999999417
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-29 03:30:03 +0000,2022-03-29 03:30:16 +0000,km,0.01818999999999869
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-29 03:59:48 +0000,2022-03-29 04:03:04 +0000,km,0.006960000000002765
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-29 04:19:18 +0000,2022-03-29 04:19:31 +0000,km,0.017819999999999708
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-29 05:41:18 +0000,2022-03-29 05:41:23 +0000,km,0.003930000000000291
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-29 08:50:42 +0000,2022-03-29 08:51:00 +0000,km,0.023959999999999128
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-29 09:01:42 +0000,2022-03-29 09:01:47 +0000,km,0.0036000000000021826
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-29 10:11:38 +0000,2022-03-29 10:12:16 +0000,km,0.01670999999999913
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-29 10:39:06 +0000,2022-03-29 10:46:04 +0000,km,0.03841999999999462
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-29 10:54:22 +0000,2022-03-29 10:54:27 +0000,km,0.019959999999999128
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-29 13:56:29 +0000,2022-03-29 13:56:32 +0000,km,0.012599999999998545
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-29 16:41:40 +0000,2022-03-29 16:41:43 +0000,km,0.020159999999999855
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-29 17:17:30 +0000,2022-03-29 17:17:33 +0000,km,0.006799999999999273
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-30 04:36:09 +0000,2022-03-30 04:46:07 +0000,km,0.05854000000000451
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-30 04:46:17 +0000,2022-03-30 04:47:35 +0000,km,0.01950999999999476
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-30 05:09:36 +0000,2022-03-30 05:19:37 +0000,km,0.38062000000000623
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-30 05:19:37 +0000,2022-03-30 05:29:38 +0000,km,0.5763600000000224
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-30 05:29:38 +0000,2022-03-30 05:39:40 +0000,km,0.5835100000000238
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-30 05:39:40 +0000,2022-03-30 05:49:41 +0000,km,0.6593099999999904
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-30 05:49:41 +0000,2022-03-30 05:55:55 +0000,km,0.4015800000000054
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-30 06:00:40 +0000,2022-03-30 06:10:42 +0000,km,0.07768999999999869
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-30 06:10:42 +0000,2022-03-30 06:20:38 +0000,km,0.6415300000000242
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-30 06:20:43 +0000,2022-03-30 06:28:04 +0000,km,0.008950000000000728
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-30 07:16:07 +0000,2022-03-30 07:16:09 +0000,km,0.015400000000001456
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-30 07:38:47 +0000,2022-03-30 07:39:15 +0000,km,0.03979999999999564
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-30 09:09:19 +0000,2022-03-30 09:18:12 +0000,km,0.057759999999998396
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-30 09:22:28 +0000,2022-03-30 09:31:06 +0000,km,0.015090000000000145
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-30 09:32:34 +0000,2022-03-30 09:38:30 +0000,km,0.01754999999999927
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-30 09:42:40 +0000,2022-03-30 09:43:40 +0000,km,0.053459999999999126
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-30 10:49:32 +0000,2022-03-30 10:58:16 +0000,km,0.023299999999999273
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-30 13:50:59 +0000,2022-03-30 13:51:04 +0000,km,0.003179999999996653
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-31 04:00:04 +0000,2022-03-31 04:00:40 +0000,km,0.03285000000000218
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-31 04:31:57 +0000,2022-03-31 04:39:59 +0000,km,0.026429999999996654
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-31 06:13:21 +0000,2022-03-31 06:18:26 +0000,km,0.026679999999996654
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-31 07:36:06 +0000,2022-03-31 07:36:09 +0000,km,0.005840000000000145
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-31 07:47:34 +0000,2022-03-31 07:47:36 +0000,km,0.005520000000000437
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-31 08:13:37 +0000,2022-03-31 08:22:23 +0000,km,0.03731999999999607
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-31 08:50:05 +0000,2022-03-31 08:52:04 +0000,km,0.03881999999999971
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-31 10:59:05 +0000,2022-03-31 10:59:11 +0000,km,0.011720000000001164
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-31 17:23:53 +0000,2022-03-31 17:29:05 +0000,km,0.026159999999999854
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-03-31 17:45:44 +0000,2022-03-31 17:45:57 +0000,km,0.018970000000001163
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-04-01 04:18:20 +0000,2022-04-01 04:18:32 +0000,km,0.01530000000000291
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-04-01 04:36:07 +0000,2022-04-01 04:37:06 +0000,km,0.027809999999994034
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-04-01 04:55:48 +0000,2022-04-01 04:58:12 +0000,km,0.01944999999999709
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4,"iPhone12,8","<<HKDevice: 0x283815400>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4>",2022-04-01 05:20:05 +0000,2022-04-01 05:22:43 +0000,km,0.022009999999991123
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-01 15:58:59 +0000,2022-04-01 16:05:18 +0000,km,0.03284000000000015
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-01 17:04:02 +0000,2022-04-01 17:04:05 +0000,km,0.011200000000000727
HKQuantityTypeIdentifierDistanceWalkingRunning,iPhone,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-01 17:50:44 +0000,2022-04-01 17:50:46 +0000,km,0.0038699999999989815
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-02 21:12:51 +0000,2022-04-02 21:12:53 +0000,km,0.006160000000000025
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-03 01:03:49 +0000,2022-04-03 01:04:05 +0000,km,0.011610000000000014
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-03 01:24:16 +0000,2022-04-03 01:24:21 +0000,km,0.01294999999999999
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-03 01:37:36 +0000,2022-04-03 01:38:09 +0000,km,0.025940000000000053
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-03 09:02:05 +0000,2022-04-03 09:08:00 +0000,km,0.04461000000000007
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-03 09:15:09 +0000,2022-04-03 09:15:29 +0000,km,0.02997999999999996
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-03 09:54:34 +0000,2022-04-03 09:54:37 +0000,km,0.00704000000000002
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-03 11:51:06 +0000,2022-04-03 11:52:08 +0000,km,0.008199999999999989
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-03 13:09:51 +0000,2022-04-03 13:09:53 +0000,km,0.0036800000000000066
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-03 13:32:25 +0000,2022-04-03 13:32:28 +0000,km,0.006079999999999984
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-04 09:01:18 +0000,2022-04-04 09:01:41 +0000,km,0.015500000000000057
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-04 09:20:40 +0000,2022-04-04 09:21:16 +0000,km,0.020459999999999978
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-04 15:12:34 +0000,2022-04-04 15:22:36 +0000,km,0.24681999999999998
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-04 15:22:36 +0000,2022-04-04 15:32:37 +0000,km,0.24437999999999965
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-04 15:32:37 +0000,2022-04-04 15:41:23 +0000,km,0.28565999999999975
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-04 16:46:26 +0000,2022-04-04 16:52:27 +0000,km,0.058440000000000054
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-04 17:31:27 +0000,2022-04-04 17:31:29 +0000,km,0.008480000000000019
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-04 19:10:34 +0000,2022-04-04 19:11:05 +0000,km,0.024220000000000255
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-05 10:23:28 +0000,2022-04-05 10:31:56 +0000,km,0.009439999999999827
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-05 16:39:55 +0000,2022-04-05 16:39:57 +0000,km,0.0006700000000000728
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-05 16:53:27 +0000,2022-04-05 16:57:14 +0000,km,0.0227800000000002
HKQuantityTypeIdentifierDistanceWalkingRunning,やわらかスマホ,15.4.1,"iPhone12,8","<<HKDevice: 0x28383e170>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone12,8, software:15.4.1>",2022-04-05 17:07:30 +0000,2022-04-05 17:08:27 +0000,km,0.025120000000000118
